time_from_start,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z,q_w,q_x,q_y,q_z,omega_x,omega_y,omega_z,angular_acc_x,angular_acc_y,angular_acc_z,angular_jerk_x,angular_jerk_y,angular_jerk_z,angular_snap_x,angular_snap_y,angular_snap_z,heading,heading_rate,heading_acc
8.46000000,6.91358521,-9.52728432,1.98979615,0.30201696,2.69158154,0.03538683,-0.75460370,0.78743792,-0.08710349,1.02869028,-1.14143146,0.11344399,0.32876437,-0.10957262,0.05614347,0.70593226,-0.05581064,0.00119405,0.70607605,0.10531649,-0.11689459,-0.00000055,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8.48000000,6.91947600,-9.47329672,1.99048662,0.28713104,2.70710189,0.03366752,-0.73396769,0.76459087,-0.08482381,1.03473236,-1.14309908,0.11450278,0.27528520,-0.05707200,0.04971283,0.70599359,-0.05423836,0.00111389,0.70613739,0.10596434,-0.11709724,-0.00000054,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8.50000000,6.92507321,-9.41900329,1.99114316,0.27265898,2.72216502,0.03199401,-0.71322160,0.74172100,-0.08252425,1.03969552,-1.14370987,0.11543164,0.22088089,-0.00390093,0.04315241,0.70605335,-0.05266071,0.00103688,0.70619717,0.10649930,-0.11718888,-0.00000052,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8.52000000,6.93038513,-9.36441317,1.99176668,0.25860277,2.73677072,0.03036666,-0.69238719,0.71884960,-0.08020743,1.04356184,-1.14325105,0.11622806,0.16561335,0.04987875,0.03646959,0.70611148,-0.05107931,0.00096300,0.70625531,0.10691941,-0.11716808,-0.00000051,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8.54000000,6.93542010,-9.30953551,1.99235813,0.24496394,2.75091914,0.02878581,-0.67148655,0.69599817,-0.07787602,1.04631473,-1.14171110,0.11688966,0.10954820,0.10420189,0.02967219,0.70616790,-0.04949576,0.00089223,0.70631174,0.10722287,-0.11703358,-0.00000049,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8.56000000,6.94018648,-9.25437945,1.99291843,0.23174360,2.76461092,0.02725170,-0.65054212,0.67318843,-0.07553275,1.04793892,-1.13907981,0.11741424,0.05275481,0.15899999,0.02276853,0.70622255,-0.04791172,0.00082455,0.70636640,0.10740802,-0.11678428,-0.00000048,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8.58000000,6.94469264,-9.19895411,1.99344851,0.21894239,2.77784710,0.02576456,-0.62957661,0.65044231,-0.07318038,1.04842056,-1.13534841,0.11779975,-0.00469355,0.21420109,0.01576741,0.70627538,-0.04632884,0.00075993,0.70641924,0.10747339,-0.11641923,-0.00000046,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8.60000000,6.94894697,-9.14326859,1.99394933,0.20656052,2.79062918,0.02432453,-0.60861300,0.62778188,-0.07082170,1.04774732,-1.13050958,0.11804435,-0.06271964,0.26972976,0.00867815,0.70632634,-0.04474879,0.00069834,0.70647021,0.10741769,-0.11593768,-0.00000044,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8.62000000,6.95295786,-9.08733196,1.99442181,0.19459770,2.80295910,0.02293171,-0.58767449,0.60522935,-0.06845956,1.04590846,-1.12455756,0.11814635,-0.12124219,0.32550691,0.00151058,0.70637538,-0.04317327,0.00063974,0.70651927,0.10723980,-0.11533906,-0.00000043,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8.64000000,6.95673367,-9.03115323,1.99486691,0.18305322,2.81483923,0.02158615,-0.56678449,0.58280703,-0.06609681,1.04289489,-1.11748820,0.11810432,-0.18017575,0.38144982,-0.00572494,0.70642248,-0.04160398,0.00058410,0.70656638,0.10693882,-0.11462297,-0.00000041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8.66000000,6.96028277,-8.97474137,1.99528557,0.17192584,2.82627240,0.02028783,-0.54596657,0.56053729,-0.06373635,1.03869929,-1.10929904,0.11791698,-0.23943061,0.43747200,-0.01301749,0.70646761,-0.04004262,0.00053137,0.70661151,0.10651403,-0.11378924,-0.00000040,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8.68000000,6.96361347,-8.91810529,1.99567874,0.16121391,2.83726188,0.01903666,-0.52524444,0.53844254,-0.06138111,1.03331615,-1.09998939,0.11758331,-0.29891273,0.49348309,-0.02035562,0.70651074,-0.03849092,0.00048151,0.70665465,0.10596494,-0.11283789,-0.00000038,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8.70000000,6.96673408,-8.86125383,1.99604735,0.15091527,2.84781141,0.01783253,-0.50464187,0.51654517,-0.05903400,1.02674192,-1.08956042,0.11710253,-0.35852360,0.54938885,-0.02772729,0.70655186,-0.03695057,0.00043447,0.70669578,0.10529127,-0.11176914,-0.00000036,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8.72000000,6.96965282,-8.80419574,1.99639235,0.14102728,2.85792516,0.01667523,-0.48418271,0.49486756,-0.05669799,1.01897504,-1.07801520,0.11647408,-0.41816017,0.60509100,-0.03511988,0.70659098,-0.03542331,0.00039020,0.70673491,0.10449300,-0.11058346,-0.00000035,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8.74000000,6.97237789,-8.74693970,1.99671467,0.13154685,2.86760773,0.01556451,-0.46389082,0.47343197,-0.05437603,1.01001606,-1.06535882,0.11569768,-0.47771475,0.66048716,-0.04252018,0.70662808,-0.03391083,0.00034864,0.70677202,0.10357030,-0.10928153,-0.00000033,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8.76000000,6.97491739,-8.68949427,1.99701524,0.12247038,2.87686420,0.01450007,-0.44379000,0.45226057,-0.05207107,0.99986774,-1.05159846,0.11477331,-0.53707486,0.71547079,-0.04991437,0.70666319,-0.03241485,0.00030973,0.70680713,0.10252362,-0.10786425,-0.00000032,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8.78000000,6.97727937,-8.63186793,1.99729498,0.11379381,2.88570006,0.01348154,-0.42390400,0.43137533,-0.04978608,0.98853514,-1.03674347,0.11370124,-0.59612319,0.76993108,-0.05728799,0.70669631,-0.03093706,0.00027340,0.70684026,0.10135367,-0.10633279,-0.00000030,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8.80000000,6.97947178,-8.57406903,1.99755480,0.10551263,2.89412126,0.01250848,-0.40425644,0.41079805,-0.04752400,0.97602571,-1.02080547,0.11248203,-0.65473744,0.82375284,-0.06462598,0.70672747,-0.02947912,0.00023960,0.70687142,0.10006139,-0.10468855,-0.00000028,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8.82000000,6.98150247,-8.51610580,1.99779562,0.09762181,2.90213418,0.01158041,-0.38487075,0.39055024,-0.04528777,0.96234939,-1.00379841,0.11111655,-0.71279028,0.87681646,-0.07191258,0.70675669,-0.02804271,0.00020825,0.70690066,0.09864802,-0.10293319,-0.00000027,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8.84000000,6.98337921,-8.45798634,1.99801832,0.09011590,2.90974561,0.01069677,-0.36577016,0.37065313,-0.04308031,0.94751872,-0.98573870,0.10960598,-0.77014914,0.92899778,-0.07913140,0.70678402,-0.02662945,0.00017928,0.70692799,0.09711506,-0.10106861,-0.00000025,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8.86000000,6.98510964,-8.39971861,1.99822378,0.08298895,2.91696278,0.00985698,-0.34697760,0.35112759,-0.04090449,0.93154896,-0.96664524,0.10795186,-0.82667622,0.98016800,-0.08626535,0.70680950,-0.02524096,0.00015262,0.70695347,0.09546431,-0.09909701,-0.00000024,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8.88000000,6.98670126,-8.34131041,1.99841288,0.07623459,2.92379333,0.00906037,-0.32851568,0.33199407,-0.03876318,0.91445817,-0.94653960,0.10615605,-0.88222829,1.03019363,-0.09329667,0.70683316,-0.02387881,0.00012818,0.70697714,0.09369787,-0.09702085,-0.00000022,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8.90000000,6.98816146,-8.28276940,1.99858648,0.06984597,2.93024529,0.00830621,-0.31040661,0.31327259,-0.03665918,0.89626732,-0.92544605,0.10422080,-0.93665661,1.07893634,-0.10020688,0.70685506,-0.02254456,0.00010589,0.70699905,0.09181812,-0.09484287,-0.00000021,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8.92000000,6.98949749,-8.22410306,1.99874541,0.06381583,2.93632711,0.00759373,-0.29267216,0.29498264,-0.03459526,0.87700043,-0.90339166,0.10214871,-0.98980683,1.12625290,-0.10697675,0.70687527,-0.02123970,0.00008567,0.70701925,0.08982778,-0.09256609,-0.00000020,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8.94000000,6.99071643,-8.16531872,1.99889050,0.05813645,2.94204760,0.00692211,-0.27533358,0.27714313,-0.03257412,0.85668464,-0.88040643,0.09994280,-1.04151884,1.17199508,-0.11358634,0.70689383,-0.01996570,0.00006743,0.70703782,0.08772987,-0.09019385,-0.00000018,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8.96000000,6.99182523,-8.10642351,1.99902256,0.05279971,2.94741596,0.00629046,-0.25841156,0.25977236,-0.03059841,0.83535037,-0.85652337,0.09760646,-1.09162671,1.21600955,-0.12001496,0.70691082,-0.01872398,0.00005108,0.70705481,0.08552776,-0.08772977,-0.00000017,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8.98000000,6.99283065,-8.04742437,1.99914238,0.04779707,2.95244174,0.00569785,-0.24192613,0.24288794,-0.02867071,0.81303141,-0.83177862,0.09514355,-1.13995852,1.25813777,-0.12624114,0.70692630,-0.01751589,0.00003653,0.70707029,0.08322514,-0.08517778,-0.00000016,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9.00000000,6.99373928,-7.98832806,1.99925073,0.04311962,2.95713483,0.00514330,-0.22589662,0.22650670,-0.02679349,0.78976505,-0.80621153,0.09255832,-1.18633625,1.29821593,-0.13224261,0.70694034,-0.01634276,0.00002370,0.70708434,0.08082605,-0.08254216,-0.00000014,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9.02000000,6.99455754,-7.92914112,1.99934836,0.03875804,2.96150547,0.00462576,-0.21034158,0.21064468,-0.02496916,0.76559221,-0.77986478,0.08985549,-1.23057571,1.33607478,-0.13799632,0.70695302,-0.01520583,0.00001250,0.70709703,0.07833491,-0.07982749,-0.00000013,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9.04000000,6.99529164,-7.86986992,1.99943600,0.03470268,2.96556418,0.00414416,-0.19527868,0.19531700,-0.02320002,0.74055755,-0.75278449,0.08704027,-1.27248635,1.37153962,-0.14347841,0.70696442,-0.01410627,0.00000282,0.70710842,0.07575648,-0.07703868,-0.00000012,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9.06000000,6.99594762,-7.81052056,1.99951436,0.03094350,2.96932180,0.00369738,-0.18072470,0.18053786,-0.02148826,0.71470959,-0.72502035,0.08411833,-1.31187119,1.40443012,-0.14866416,0.70697461,-0.01304519,-0.00000542,0.70711861,0.07309593,-0.07418101,-0.00000011,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9.08000000,6.99653129,-7.75109898,1.99958412,0.02747019,2.97278944,0.00328424,-0.16669537,0.16632039,-0.01983595,0.68810089,-0.69662569,0.08109585,-1.34852666,1.43456027,-0.15352802,0.70698366,-0.01202363,-0.00001231,0.70712767,0.07035879,-0.07126010,-0.00000010,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9.10000000,6.99704826,-7.69161084,1.99964594,0.02427209,2.97597844,0.00290353,-0.15320536,0.15267665,-0.01824505,0.66078812,-0.66765762,0.07797953,-1.38224251,1.46173824,-0.15804358,0.70699166,-0.01104254,-0.00001796,0.70713567,0.06755102,-0.06828194,-0.00000009,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9.12000000,6.99750393,-7.63206162,1.99970047,0.02133829,2.97890040,0.00255401,-0.14026813,0.13961751,-0.01671735,0.63283224,-0.63817716,0.07477661,-1.41280167,1.48576629,-0.16218353,0.70699868,-0.01010278,-0.00002246,0.70714270,0.06467898,-0.06525289,-0.00000008,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9.14000000,6.99790348,-7.57245653,1.99974830,0.01865760,2.98156711,0.00223440,-0.12789592,0.12715255,-0.01525451,0.60429859,-0.60824933,0.07149488,-1.43998010,1.50644068,-0.16591967,0.70700481,-0.00920512,-0.00002589,0.70714882,0.06174945,-0.06217970,-0.00000007,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9.16000000,6.99825185,-7.51280056,1.99979003,0.01621861,2.98399052,0.00194339,-0.11609958,0.11529005,-0.01385803,0.57525711,-0.57794329,0.06814271,-1.46354671,1.52355153,-0.16922290,0.70701012,-0.00835023,-0.00002836,0.70715413,0.05876967,-0.05906952,-0.00000006,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9.18000000,6.99855376,-7.45309845,1.99982622,0.01400972,2.98618277,0.00167963,-0.10488852,0.10403685,-0.01252921,0.54578239,-0.54733246,0.06472905,-1.48326317,1.53688274,-0.17206315,0.70701468,-0.00753868,-0.00002996,0.70715869,0.05574733,-0.05592991,-0.00000006,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9.20000000,6.99881369,-7.39335471,1.99985739,0.01201912,2.98815609,0.00144176,-0.09427064,0.09339827,-0.01126921,0.51595389,-0.51649466,0.06126348,-1.49888383,1.54621185,-0.17440945,0.70701856,-0.00677092,-0.00003078,0.70716258,0.05269058,-0.05276885,-0.00000005,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9.22000000,6.99903590,-7.33357358,1.99988405,0.01023489,2.98992282,0.00122840,-0.08425217,0.08337803,-0.01007895,0.48585603,-0.48551219,0.05775618,-1.51015556,1.55130998,-0.17622981,0.70702184,-0.00604729,-0.00003092,0.70716586,0.04960805,-0.04959476,-0.00000004,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9.24000000,6.99922438,-7.27375909,1.99990668,0.00864501,2.99149535,0.00103814,-0.07483760,0.07397817,-0.00895917,0.45557839,-0.45447203,0.05421801,-1.51681765,1.55194165,-0.17749129,0.70702458,-0.00536801,-0.00003045,0.70716860,0.04650889,-0.04641651,-0.00000004,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9.26000000,6.99938291,-7.21391498,1.99992572,0.00723735,2.99288609,0.00086956,-0.06602960,0.06519892,-0.00791036,0.42521584,-0.42346592,0.05066048,-1.51860161,1.54786475,-0.17815995,0.70702685,-0.00473315,-0.00002948,0.70717087,0.04340275,-0.04324343,-0.00000003,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9.28000000,6.99951501,-7.15404477,1.99994160,0.00599977,2.99410744,0.00072125,-0.05782886,0.05703866,-0.00693280,0.39486869,-0.39259049,0.04709580,-1.51523109,1.53883033,-0.17820080,0.70702870,-0.00414266,-0.00002808,0.70717272,0.04029983,-0.04008533,-0.00000003,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9.30000000,6.99962396,-7.09415173,1.99995470,0.00492015,2.99517174,0.00059177,-0.05023404,0.04949376,-0.00602649,0.36464286,-0.36194746,0.04353688,-1.50642173,1.52458258,-0.17757784,0.70703020,-0.00359634,-0.00002633,0.70717421,0.03721087,-0.03695254,-0.00000002,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9.32000000,6.99971279,-7.03423887,1.99996539,0.00398639,2.99609125,0.00047971,-0.04324160,0.04255850,-0.00519119,0.33465003,-0.33164369,0.03999736,-1.49188100,1.50485865,-0.17625400,0.70703138,-0.00309384,-0.00002432,0.70717540,0.03414718,-0.03385586,-0.00000002,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9.34000000,6.99978431,-6.97430897,1.99997399,0.00318651,2.99687809,0.00038365,-0.03684570,0.03622500,-0.00442637,0.30500783,-0.30179142,0.03649164,-1.47130810,1.47938856,-0.17419112,0.70703231,-0.00263464,-0.00002211,0.70717633,0.03112066,-0.03080665,-0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9.36000000,6.99984106,-6.91436455,1.99998083,0.00250864,2.99754419,0.00030219,-0.03103812,0.03048305,-0.00373120,0.27583998,-0.27250831,0.03303490,-1.44439376,1.44789506,-0.17134997,0.70703303,-0.00221806,-0.00001979,0.70717705,0.02814384,-0.02781680,-0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9.38000000,6.99988539,-6.85440792,1.99998617,0.00194113,2.99810127,0.00023395,-0.02580808,0.02532005,-0.00310454,0.24727647,-0.24391767,0.02964310,-1.41082014,1.41009353,-0.16769020,0.70703357,-0.00184324,-0.00001741,0.70717759,0.02522984,-0.02489879,-0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9.40000000,6.99991937,-6.79444115,1.99999027,0.00147256,2.99856076,0.00017757,-0.02114213,0.02072087,-0.00254493,0.21945374,-0.21614856,0.02633303,-1.37026069,1.36569188,-0.16317032,0.70703396,-0.00150913,-0.00001503,0.70717798,0.02239247,-0.02206564,-0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9.42000000,6.99994488,-6.73446607,1.99999334,0.00109180,2.99893375,0.00013172,-0.01702404,0.01666773,-0.00205056,0.19251485,-0.18933599,0.02312231,-1.32237995,1.31439038,-0.15774768,0.70703425,-0.00121451,-0.00001272,0.70717827,0.01964618,-0.01933100,-0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9.44000000,6.99996355,-6.67448431,1.99999560,0.00078807,2.99923097,0.00009512,-0.01343464,0.01314011,-0.00161925,0.16660965,-0.16362100,0.02002943,-1.26683347,1.25588156,-0.15137848,0.70703444,-0.00095791,-0.00001052,0.70717846,0.01700612,-0.01670915,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9.46000000,6.99997684,-6.61449727,1.99999720,0.00055103,2.99946270,0.00006654,-0.01035172,0.01011460,-0.00124847,0.14189497,-0.13915087,0.01707378,-1.20326762,1.18985009,-0.14401771,0.70703458,-0.00073770,-0.00000847,0.70717859,0.01448817,-0.01421496,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9.48000000,6.99998597,-6.55450617,1.99999830,0.00037080,2.99963873,0.00004480,-0.00774982,0.00756476,-0.00093525,0.11853482,-0.11607930,0.01427564,-1.13131944,1.11597266,-0.13561916,0.70703466,-0.00055199,-0.00000661,0.70717868,0.01210892,-0.01186400,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9.50000000,6.99999199,-6.49451203,1.99999903,0.00023802,2.99976827,0.00002877,-0.00560015,0.00546104,-0.00067625,0.09670056,-0.09456648,0.01165625,-1.05061650,1.03391783,-0.12613538,0.70703471,-0.00039867,-0.00000497,0.70717873,0.00988574,-0.00967251,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9.52000000,6.99999575,-6.43451569,1.99999949,0.00014399,2.99985992,0.00001741,-0.00387043,0.00377060,-0.00046766,0.07657107,-0.07477936,0.00923778,-0.96077674,0.94334593,-0.11551768,0.70703474,-0.00027540,-0.00000357,0.70717876,0.00783676,-0.00765739,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9.54000000,6.99999796,-6.37451783,1.99999975,0.00008065,2.99992160,0.00000976,-0.00252470,0.00245720,-0.00030524,0.05833301,-0.05689174,0.00704343,-0.86140833,0.84390892,-0.10371607,0.70703476,-0.00017955,-0.00000241,0.70717878,0.00598092,-0.00583631,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9.56000000,6.99999914,-6.31451898,1.99999990,0.00004071,2.99996046,0.00000493,-0.00152321,0.00148106,-0.00018427,0.04218094,-0.04108448,0.00509737,-0.75210948,0.73525024,-0.09067931,0.70703476,-0.00010828,-0.00000151,0.70717878,0.00433799,-0.00422761,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9.58000000,6.99999970,-6.25451952,1.99999996,0.00001771,2.99998281,0.00000215,-0.00082221,0.00079870,-0.00009953,0.02831758,-0.02754564,0.00342484,-0.63246831,0.61700472,-0.07635480,0.70703477,-0.00005842,-0.00000084,0.70717879,0.00292856,-0.00285043,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9.60000000,6.99999992,-6.19451974,1.99999999,0.00000613,2.99999405,0.00000074,-0.00037384,0.00036281,-0.00004528,0.01695397,-0.01647070,0.00205213,-0.50206268,0.48879842,-0.06068863,0.70703477,-0.00002655,-0.00000039,0.70717879,0.00177410,-0.00172466,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9.62000000,6.99999999,-6.13451981,2.00000000,0.00000142,2.99999862,0.00000017,-0.00012592,0.00012209,-0.00001526,0.00830971,-0.00806266,0.00100661,-0.36046005,0.35024849,-0.04362554,0.70703477,-0.00000894,-0.00000014,0.70717879,0.00089697,-0.00087096,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9.64000000,7.00000000,-6.07451982,2.00000000,0.00000014,2.99999987,0.00000002,-0.00002180,0.00002112,-0.00000264,0.00261317,-0.00253232,0.00031680,-0.20721727,0.20096307,-0.02510888,0.70703477,-0.00000155,-0.00000002,0.70717879,0.00032042,-0.00031080,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9.66000000,7.00000000,-6.01451982,2.00000000,0.00000000,3.00000000,0.00000000,-0.00000016,0.00000016,-0.00000002,0.00010165,-0.00009838,0.00001233,-0.04188046,0.04054111,-0.00508060,0.70703477,-0.00000001,-0.00000000,0.70717879,0.00008945,-0.00008668,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9.66483994,7.00000000,-6.00000000,2.00000000,0.00000000,3.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.70703477,0.00000000,0.00000000,0.70717879,0.00000075,-0.00000072,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
